,x,MDC (no IS),MDC (no IS) err,Log Normal 35/35,Log Normal 35/35 err,Log Normal 35/20,Log Normal 35/20 err,Log Normal 20/20,Log Normal 20/20 err,Log Normal 20/10,Log Normal 20/10 err
0,0.4639872833114944,616.7448677778336,1.8674895156159437,1240.876493848172,40.73549499602666,950.9888677650362,41.541224832279454,809.0576623648801,20.58990821489448,508.5209367280566,23.777875991939794
1,0.9279745666229888,695.0118863070596,1.7578723130441176,1482.0926236377816,36.69642952249853,1087.5508574383741,39.690503431825164,904.328578695804,19.315868413125315,599.869074018582,22.519303531424725
2,1.3919618499344832,697.6293061419,1.7545217954415762,1483.1269977527377,36.65503774114575,1110.0883493163922,40.09188683345178,905.7120164649518,19.269318587703083,605.2095073519946,22.466784830498455
3,1.8559491332459777,714.905745348405,1.7328585153900917,1521.9896611969002,36.05907029538491,1179.4451798032153,39.17210241691714,918.2290483359636,19.100057689163407,608.2867191800847,22.26002342858942
4,2.3199364165574723,724.2344817594118,1.7214762415297855,1551.2319330229384,35.78122048505645,1189.6074928757157,38.87691962346662,930.4579291965819,18.89435072921634,613.9455998744509,22.106134240456583
5,2.7839236998689665,724.4936261546969,1.721163107890618,1551.2364037179689,35.78099950788942,1189.607493088313,38.876919609016454,930.4579291965819,18.89435072921634,613.945601258719,22.1061341396192
6,3.247910983180461,724.9251219670731,1.7206420780109966,1551.2402045493873,35.78081152443724,1189.6076342795798,38.87691001254905,930.4579302252451,18.894350686643975,613.9457260060955,22.106125052710183
7,3.7118982664919553,730.9371137101908,1.7134293416050923,1571.1415179106884,35.56529506096706,1202.1307809094624,38.36971837834619,936.0228899368117,18.83620737178063,627.2263137659277,21.941265294889888
8,4.17588554980345,731.2762957141883,1.7130249944024172,1571.2694376524832,35.55919023839317,1202.1395754945975,38.369134883409515,936.3551790524521,18.824725814028795,627.2274997583753,21.941181395744195
9,4.639872833114945,731.6393561927164,1.7125924838098854,1571.2694487604115,35.55918969756783,1202.1395823705795,38.36913442659886,937.9428349496085,18.825199201671523,627.2274997589477,21.94118139570378
10,5.103860116426438,731.8811964761517,1.7123045552242502,1571.2694487604115,35.55918969756783,1202.1395861068845,38.36913417837468,937.9428400510734,18.825198992916683,627.2304957757254,21.94096953202387
11,5.567847399737933,731.9778878531034,1.7121894758440703,1571.2694487938916,35.559189695937675,1202.1395861069016,38.36913417837354,937.9428400660746,18.82519899230283,627.2304960340607,21.940969513742118
12,6.031834683049428,733.0639100508246,1.7108984422088156,1574.322177491304,35.44685041871878,1210.1264176672605,38.285194463624634,939.5095809909764,18.824800101509425,629.8361195878858,21.823065023504455
13,6.495821966360922,733.4853842603429,1.7103981554794814,1575.4936571291762,35.4073253663347,1210.1264176675897,38.28519446360281,942.546305227706,18.837209914417087,629.8377293351027,21.822952232366504
14,6.959809249672416,733.8222152125016,1.7099986406583412,1575.4936571291762,35.4073253663347,1210.4124073268695,38.26737406414691,942.6674727736986,18.83265337627256,629.8742161768213,21.82042548962744
15,7.423796532983911,734.4229311237921,1.7092867948275625,1577.37822563037,35.36076593632333,1211.4377221985592,38.212930085867924,942.776475922318,18.828521025926932,629.920775586558,21.81721260051893
16,7.887783816295405,734.4349354214588,1.7092725784298182,1577.37822563037,35.36076593632333,1211.4377221985592,38.212930085867924,942.776475922318,18.828521025926932,629.920775586558,21.81721260051893
17,8.3517710996069,736.8518018076586,1.7064172175280419,1581.2506542447477,35.24280597538666,1218.6899430943379,38.0004194247374,947.2958907376108,18.7811028677109,632.9509379288123,21.78071698964891
18,8.815758382918395,737.0068004922437,1.7062345627625177,1581.2506542447477,35.24280597538666,1218.6899430943502,38.000419424736606,947.4975987055736,18.773546666033383,633.0448898191453,21.77438095381956
19,9.27974566622989,740.6011444947136,1.7020145128638546,1584.110089425313,35.133326346654826,1222.6897971995063,37.794930767053074,949.8870527539284,18.738045424249037,638.4754424945197,21.645872635050125
20,9.743732949541384,741.4030188524537,1.7010771136366998,1586.4335987184684,35.08804421415971,1222.6897974125218,37.794930753326526,952.9635576961801,18.75151231455277,638.5071336362818,21.643718131809976
21,10.207720232852877,741.8150730168351,1.7005959919133034,1586.43372814947,35.0880380445077,1222.6898740891731,37.79492581242698,953.1419147251947,18.7451730190474,638.5072020127626,21.64371344332102
22,10.671707516164371,742.3794325692248,1.6999376665208388,1586.4934197944815,35.0852376859217,1225.6363346552785,37.68497508776625,953.1431936851578,18.74512172885005,638.5140114360883,21.643247119542593
23,11.135694799475866,742.4968995299298,1.699800732884455,1586.5146691345592,35.08423057842526,1225.6363346552785,37.68497508776625,953.1506157031342,18.744825331289405,638.5140114511355,21.64324711851083
24,11.59968208278736,743.4587297352905,1.6986806923735571,1586.5173378568043,35.08410347174936,1225.8100857351278,37.67420109001944,953.6358012758388,18.73086759499563,643.5972994083951,21.674719496212504
25,12.063669366098855,743.4704440189993,1.6986670642190234,1586.5173378568043,35.08410347174936,1225.8100857351278,37.67420109001944,953.6358012758388,18.73086759499563,643.5972994083951,21.674719496212504
26,12.52765664941035,744.2895282389871,1.697714932617373,1587.8611384316648,35.0312503789653,1228.913191700681,37.525642901167885,955.4864975971935,18.708793821816073,643.6596857926444,21.67055056514738
27,12.991643932721844,745.5846779397826,1.6962125130584695,1588.4420101915528,35.00711712991847,1229.2489064381032,37.5056975570518,961.1594141940059,18.678240798089462,643.972234868375,21.65028250416458
28,13.45563121603334,747.0494160924467,1.6945179329588882,1595.4414887965786,34.8756073675753,1229.5891155882452,37.485193206857616,961.498307100017,18.66668570714785,652.3538066484625,21.810066993561236
29,13.919618499344832,748.1615638761077,1.6932344947870774,1598.870056624716,34.80412233936545,1229.5913261152423,37.485052718706584,964.3287474445956,18.634124278574404,656.2865217864262,21.876575671664
30,14.383605782656327,748.9473392060427,1.6923293676032927,1604.5212794893307,34.756671645719166,1229.9270874302827,37.46494742442019,965.6609685815466,18.59830423511511,656.637770601497,21.85413876195679
31,14.847593065967821,750.7782601901746,1.6902256938000164,1605.5939032491895,34.713171270690964,1236.4489888712758,37.554267987990556,970.5486711011256,18.564750468899035,660.6536483118844,21.951134853934548
32,15.311580349279316,751.8679586732756,1.6889771995681713,1605.608207743485,34.712505087966974,1236.449083140433,37.554262012515665,971.6529764483694,18.535890515687925,660.659831198022,21.95071985869356
33,15.77556763259081,752.611725782009,1.6881265566117918,1606.2074645615385,34.68905966787986,1236.4490852198367,37.55426188070612,971.7622388384254,18.5319035067036,660.6614649203317,21.95061004693224
34,16.239554915902303,752.6803071315576,1.6880481819700321,1606.2074645615432,34.68905966787963,1236.4490852198367,37.55426188070612,972.3116003640065,18.51845989200916,661.0935376665152,21.925834457245855
35,16.7035421992138,752.7031648043566,1.6880220625690185,1606.2074645615432,34.68905966787963,1236.4490852198367,37.55426188070612,972.3116003640065,18.51845989200916,661.0935376665152,21.925834457245855
36,17.167529482525293,753.0230265610915,1.6876566782968894,1606.4728564973484,34.67701461182696,1236.4490856629002,37.55426185262115,973.2621235673988,18.501045383699136,661.0935468217606,21.925833842777195
37,17.63151676583679,754.9137929445487,1.6855014171915172,1611.2548660959014,34.558787286224856,1236.8588305217302,37.52959129859369,974.7829198789924,18.45962043175672,661.2017268129329,21.91877119282401
38,18.095504049148282,755.594877573212,1.6847269778930922,1611.9547692925905,34.52896933616455,1236.8660277654408,37.5291357767868,975.4415454102593,18.445019610687154,664.9337468468713,21.92084607972106
39,18.55949133245978,756.3086974421013,1.6839164041331287,1611.970387581063,34.528248882765865,1239.6794574925893,37.44947106157156,975.4595813085435,18.444326034589665,664.9511050259666,21.919694750373992
40,19.02347861577127,756.6255186447354,1.6835569957822827,1611.9703893426633,34.52824880116168,1239.6794574926503,37.44947106156769,975.4595880914318,18.4443257725913,665.7444053478239,21.881196911083975
41,19.487465899082768,757.6195191254417,1.682430799018448,1612.1812365230717,34.51902591890075,1239.6964701675374,37.44840150312859,975.5057875045844,18.442571879798436,665.8593216240577,21.87370537230248
42,19.95145318239426,757.76613915692,1.6822648610040005,1612.5984172861554,34.501930853553176,1239.6983373060878,37.44828380674801,975.5057875283604,18.44257187888013,665.8593216240577,21.87370537230248
43,20.415440465705753,759.6333969379266,1.6801556521589873,1614.0545956180442,34.44753153249076,1240.0730362949707,37.42555464960378,977.7285731243153,18.38565106752344,666.6253755213977,21.83475233716183
44,20.87942774901725,760.4964264011198,1.6791833373815734,1615.9851422156978,34.386612657682235,1240.0979197396018,37.4239941993369,981.0494013810936,18.37843496731398,667.5865986270799,21.78668932878503
45,21.343415032328743,760.8768816901851,1.6787552137331545,1616.0051183122218,34.385698056095066,1240.1400248330392,37.4213642221423,981.1541571170458,18.374716356769397,667.5865986387462,21.786689328014575
46,21.80740231564024,761.3128182977648,1.6782650392745495,1616.0061420576205,34.385650937313926,1245.2621389095439,37.43179173433691,981.2485002877663,18.371225076160385,667.9013065199085,21.76730683333119
47,22.271389598951732,761.3686715119322,1.6782022664287979,1616.0061420576205,34.385650937313926,1245.2621389095439,37.43179173433691,981.2485002883477,18.371225076138103,667.9081439481938,21.76685696502898
48,22.73537688226323,761.6366529398463,1.6779011778522772,1616.0064682578145,34.38563592074706,1245.2621558274582,37.431790672196826,981.2516842080211,18.371103533269434,668.0500773247962,21.75795765759591
49,23.19936416557472,761.7036188392497,1.6778259628213164,1616.0064682582376,34.38563592072762,1245.2636932550095,37.4316941792606,981.2516842080211,18.371103533269434,668.0500773247962,21.75795765759591
50,23.663351448886218,761.837515325214,1.677675601203589,1616.0064682582376,34.38563592072762,1245.263694749258,37.431694085448726,981.2894383033097,18.36968273722391,668.0513546005485,21.75787351055635
51,24.12733873219771,762.6399076490119,1.6767753424891794,1616.127892329077,34.380234119394345,1245.270036526446,37.43129628516215,981.6711343994895,18.358857993944866,668.0513680497886,21.757872624129504
52,24.591326015509203,762.7512175692452,1.676650564882948,1616.127892329077,34.380234119394345,1245.270036530144,37.431296284929886,981.6850517246389,18.358331202967463,668.0513690247267,21.757872559872112
53,25.0553132988207,762.895871914611,1.6764884479069906,1616.127892329077,34.380234119394345,1245.2700381202753,37.431296185099995,981.6852396571368,18.35832402196081,668.0513690247267,21.757872559872112
54,25.519300582132193,763.2628252525409,1.676077396141011,1616.1286674553728,34.38019844899645,1245.416072168907,37.42239984218281,981.685605750875,18.358310035055354,668.2490228356434,21.745747335960118
55,25.98328786544369,764.0511369468126,1.6751953186439437,1616.1614211207373,34.37870096214556,1245.4821953507583,37.418290948196955,981.7853292810579,18.354627406850966,668.2562949973884,21.745269460941813
56,26.447275148755182,764.5166974692767,1.6746750020765262,1616.222205722863,34.375950489804495,1251.127414132487,37.335974147113916,982.4193018573114,18.341088541644808,669.3838962652674,21.694249588601735
57,26.91126243206668,764.9263648535945,1.6742175325833841,1620.477575891269,34.41119863530173,1251.127414137923,37.3359741467749,983.900732270169,18.342147279678954,669.50287848962,21.68676962549688
58,27.37524971537817,765.8989500294956,1.6731328836158923,1620.6039807026937,34.40551243985283,1251.6359355253883,37.30756426244636,985.5009598969868,18.310112772608477,669.509872135572,21.686311634413073
59,27.839236998689664,766.3512439778985,1.672629155706943,1623.7112601029103,34.372931123342255,1251.6359357537262,37.30756424822334,986.1835563000427,18.289502932283085,669.5166634388248,21.685867151013383
60,28.30322428200116,766.5055636042965,1.6724573858390954,1623.7112618122462,34.372931044945744,1251.6359357710708,37.30756424714298,986.1835563787457,18.2895029292996,669.516712361823,21.685863944349762
61,28.767211565312653,766.5496435148891,1.6724083306474995,1623.7548062112146,34.37095510365259,1251.6359357722292,37.307564247070786,986.1835563787457,18.2895029292996,669.5171014023135,21.685838447716037
62,29.23119884862415,767.1112185461625,1.6717837288393866,1623.8031022289272,34.36875677964531,1251.6359527007987,37.307563192609905,987.6567074706862,18.273946954364874,669.51711159696,21.685837779497774
63,29.695186131935642,767.3312197680685,1.6715392172069983,1623.803272796899,34.36874895845108,1251.6359528046773,37.307563186139305,987.656713740259,18.273946717235958,669.5171115997084,21.68583777931758
64,30.15917341524714,767.4631599709471,1.671392626278191,1623.8056832082864,34.36863848680093,1251.6370273080827,37.30749627012551,987.6638813313018,18.273676993947902,669.5171116594714,21.68583777540033
65,30.62316069855863,767.5620853600257,1.6712827401276513,1623.805683208294,34.36863848680048,1251.6492158355163,37.306738958169376,987.6638813495304,18.273676993258448,669.5171116594714,21.68583777540033
66,31.087147981870128,767.6499976372072,1.6711851045615163,1623.8056832082946,34.36863848680059,1251.649215835522,37.306738958169035,987.6638813495304,18.273676993258448,669.5719337394446,21.682314011458175
67,31.55113526518162,767.6609852561544,1.6711729028283457,1623.8056832082946,34.36863848680059,1251.649215835522,37.306738958169035,987.6638813495304,18.273676993258448,669.5719337394446,21.682314011458175
68,32.01512254849312,767.7598596757506,1.6710631143392902,1623.805683208295,34.36863848680048,1251.649215835522,37.306738958169035,987.8939110802717,18.266389731094648,669.5719493435676,21.682312988925048
69,32.47910983180461,768.1660760906184,1.670612273599545,1623.8056832792224,34.36863848354801,1258.696382508495,37.49659082376627,992.931881641069,18.297684114950584,671.0846618303113,21.636120925157172
70,32.9430971151161,768.2099656521184,1.6705635833126848,1623.8066879177954,34.36859242784294,1258.696382508495,37.49659082376627,992.9319699634076,18.29768078693411,671.084665415113,21.63612069127464
71,33.4070843984276,768.2977297332135,1.6704662315261771,1625.4911977197216,34.3276101998357,1258.6967225132153,37.49656964214421,992.9319699634076,18.29768078693411,671.084665415113,21.63612069127464
72,33.871071681739096,768.3964403633875,1.6703567566160018,1626.9994176521595,34.28768213847593,1258.712584117759,37.49558462269647,992.9336540446225,18.297617401635307,671.0846655894119,21.63612067990283
73,34.335058965050585,769.0100707744841,1.6696766677452501,1626.999618604946,34.28767295982482,1258.7950578070138,37.49051454418873,993.5888370447751,18.277554469121412,671.0847005314781,21.636118400199678
74,34.79904624836208,769.4915228512201,1.6691436233755326,1627.000186810611,34.28764700765964,1260.3615672536546,37.424075787715765,993.6189939958861,18.27644426427389,671.8213314688933,21.598587598645622
75,35.26303353167358,769.5352613565636,1.6690952218281723,1627.000186810611,34.28764700765964,1260.3623069451835,37.42402985433034,993.6191230017923,18.276439412259663,672.0143127082798,21.586898383788423
76,35.72702081498507,769.600859793618,1.6690226372999177,1627.0001891134605,34.287646902471465,1260.3670259311316,37.423737053967784,993.6191230018746,18.276439412256536,672.0143127082798,21.586898383788423
77,36.191008098296564,769.8085144373218,1.6687929270277664,1627.0004306394283,34.28763587093863,1260.3670259311316,37.423737053967784,993.6515137617208,18.275249052835875,672.0143127364514,21.586898381957212
78,36.65499538160806,770.048816783018,1.6685272135738956,1630.610096781866,34.289136564714,1260.3670259311675,37.42373705396551,993.71911505723,18.272767629493046,672.7538531895915,21.55137559731162
79,37.11898266491956,770.3871702867049,1.6681532841778903,1630.610099436338,34.289136443650705,1260.966110754032,37.39107156917214,994.1529984972817,18.261038773654377,672.7683623709312,21.550439943892172
80,37.582969948231046,770.5725928688657,1.6679484664899178,1630.6100994840756,34.28913644147349,1260.9668937722931,37.3910230098669,994.2359498215304,18.258106582040796,672.7683642119441,21.550439824556463
81,38.04695723154254,770.6707216490507,1.6678401024050231,1634.1069359297423,34.28566122394648,1260.9673627748298,37.39099392226353,994.639765338839,18.2467059250406,672.7683645873099,21.55043980022498
82,38.51094451485404,770.7688254463062,1.667731785905744,1634.107018852129,34.28565744832713,1260.9673627749776,37.39099392225444,994.6397653554634,18.246705924416915,672.7683645873099,21.55043980022498
83,38.974931798165535,770.8669042765275,1.6676235169530287,1634.107018852129,34.28565744832713,1260.967362792311,37.39099392117919,994.6397653554634,18.246705924416915,672.7887035654622,21.54913105025628
84,39.438919081477025,771.0085296525374,1.6674672123260734,1634.1070189410618,34.285657444277604,1260.9863383727877,37.3898215379802,994.6602095595852,18.24595009956056,672.7887035654622,21.54913105025628
85,39.90290636478852,771.0738776657039,1.6673951051273548,1634.1070189410618,34.285657444277604,1260.9863383727877,37.3898215379802,994.6602316775728,18.245949269834682,672.7887533430927,21.549127823986453
86,40.36689364810002,771.1065475190463,1.6673590594327266,1634.1070189410618,34.285657444277604,1260.9863383727877,37.3898215379802,994.6602316776156,18.245949269833147,672.7887533430927,21.549127823986453
87,40.83088093141151,771.2045404731473,1.6672509539507132,1634.1071679812553,34.28565065827729,1260.9863383727877,37.3898215379802,994.6602316776156,18.245949269833147,672.7887533430927,21.549127823986453
88,41.294868214723,771.9875891547099,1.6663878122219558,1634.1075837649778,34.285631727616874,1261.2489114388945,37.37429990686621,994.7347758416307,18.24329552698066,675.7080034342947,21.553487031537827
89,41.7588554980345,772.0853586072693,1.6662801316883815,1634.107583764978,34.285631727616874,1261.2514791698827,37.374140830138344,994.7694365249379,18.242027651429567,675.7080223407955,21.553485811117014
90,42.222842781345996,772.1179429229277,1.6662442486285158,1634.1076141495946,34.285630344126616,1261.2514791698827,37.374140830138344,994.7694365249379,18.242027651429567,675.7080223407955,21.553485811117014
91,42.686830064657485,772.3025354516134,1.6660410099092928,1634.10799218168,34.28561313296143,1261.2514791703131,37.37414083011163,996.618833367111,18.263854538140265,676.0966829309601,21.53162659438607
92,43.15081734796898,772.3133910879451,1.666029059908226,1634.10799218168,34.28561313296143,1261.2514791703131,37.37414083011163,996.618833367111,18.263854538140265,676.0966829309601,21.53162659438607
93,43.61480463128048,772.4544865980428,1.665873762601791,1634.1145131425064,34.28531675204897,1261.2514791703131,37.37414083011163,997.3035231198141,18.250699664249282,676.1277156469065,21.529649049707132
94,44.07879191459197,772.6823012902561,1.66562310427679,1635.808523990128,34.24433773669978,1261.251479178862,37.374140829581734,997.3159148705444,18.250239759199815,676.1277156469065,21.52964904970719
95,44.542779197903464,772.7256793370435,1.665575388729792,1635.808523990128,34.24433773669978,1261.251479178862,37.374140829581734,997.315927439016,18.250239288775447,676.1277269492624,21.529648321397644
96,45.00676648121496,772.9533342220733,1.6653250335991743,1637.2183859138884,34.20568474809693,1261.53649549235,37.3571970018661,997.4030092546742,18.247182429253087,676.3100286921099,21.5186757233937
97,45.47075376452646,772.9533342220733,1.6653250335991743,1637.2183859138884,34.20568474809693,1261.53649549235,37.3571970018661,997.4030092546742,18.247182429253087,676.3100286921099,21.5186757233937
98,45.934741047837946,773.3541144809163,1.664884549777014,1637.2188386528685,34.20566421318779,1266.9008582840063,37.38509402777743,997.4509247939475,18.245418891241513,676.3102259068196,21.51866302591702
99,46.39872833114944,773.4515387846027,1.664777524058593,1637.982370114197,34.178492446716064,1266.9008582840063,37.38509402777743,998.28300552061,18.232064482137503,676.3102259068231,21.518663025916794
100,46.86271561446094,773.4948305981256,1.6647299719962803,1637.982370114197,34.178492446716064,1266.9008582840063,37.38509402777743,998.2830055206102,18.232064482137503,676.3102259068231,21.518663025916794
101,47.326702897772435,773.7328489961341,1.6644685996392354,1637.9823701147648,34.17849244669037,1266.900858303449,37.38509402657667,998.3747510599651,18.228862089112397,676.3195828228057,21.518061628646763
102,47.790690181083924,773.8734274263207,1.6643142826267194,1637.9823712740108,34.178492394168984,1266.9008592392436,37.38509396878078,998.3897168923402,18.228309134719098,676.3195828286383,21.518061628271198
103,48.25467746439542,773.8950503444345,1.664290550128726,1637.9823712740108,34.178492394168984,1266.9008592392436,37.38509396878078,998.3897168923402,18.228309134719098,676.3195828286383,21.518061628271198
104,48.71866474770692,774.0247624860372,1.6641482031548094,1637.9886535589947,34.17820827094181,1266.9008592398463,37.38509396874372,998.3897240996369,18.228308865554652,676.3195902093107,21.518061153061467
105,49.18265203101841,774.3704491574362,1.6637690130669398,1640.39153574424,34.143080046622,1266.921935988657,37.38379789515329,998.3897240996369,18.228308865554652,676.3212411710551,21.517954918036708
106,49.6466393143299,774.6187209457622,1.6634968304920221,1640.3915358106099,34.14308004362147,1266.9231675293406,37.38372185692367,998.3994685448125,18.227947485833113,676.3212411737256,21.517954917864813
107,50.1106265976414,774.6726720192868,1.66343770017005,1640.3915358106099,34.14308004362147,1266.923167572049,37.38372185428614,998.3994685448125,18.227947485833113,676.3212412822585,21.51795491087688
108,50.574613880952896,774.7481908998607,1.6633549415760172,1640.39156979003,34.14307850742671,1266.923167572049,37.38372185428614,999.1669724097986,18.21502883611248,676.3212412822629,21.517954910876597
109,51.038601164264385,775.3194995832018,1.6627292421699167,1642.1322507794162,34.096873538612044,1266.9231675720534,37.383721854285795,1001.0270307500465,18.186848154692257,676.3213698532226,21.517946633035876
110,51.50258844757588,775.394892528098,1.6626467214356921,1642.397077368014,34.08582620766913,1266.9231675720534,37.383721854285795,1001.0270707284077,18.186846668790395,676.3214872486861,21.51793907480925
111,51.96657573088738,775.6855566409882,1.662328686181354,1642.7192978023452,34.07240768093595,1266.9236694247795,37.38369086413354,1001.6803343436777,18.17396151449219,676.3214919913466,21.517938769452087
112,52.43056301419887,775.9760030822501,1.6620110615366457,1642.72318359721,34.07223275738363,1266.9237803336853,37.38368401480329,1003.865670051438,18.15639096149488,676.335643575511,21.51703228199807
113,52.894550297510364,775.997508985567,1.6619875500919647,1642.7231835973535,34.07223275737715,1266.9237803336853,37.38368401480329,1003.865670051438,18.15639096149488,676.3356435773823,21.51703228187756
114,53.35853758082186,776.481076998829,1.661459135906398,1643.8132851132236,34.03739818377585,1266.9278285501002,37.38343412840743,1003.8899710265262,18.155506929221133,676.3356553183951,21.51703152597969
115,53.82252486413336,776.5884547990721,1.6613418645595743,1643.8132851157682,34.03739818366148,1266.9278285501002,37.38343412840743,1003.8900973403142,18.15550225539573,676.3356553183951,21.51703152597969
116,54.286512147444846,776.6206623494905,1.6613066940585668,1643.8132851157682,34.03739818366148,1266.9278285505277,37.38343412838094,1003.8913170688256,18.15545715916295,676.3356553183953,21.51703152597969
