far,end_o3,end_o3_err,ln_35_35,ln_35_35_err,ln_35_20,ln_35_20_err,ln_20_20,ln_20_20_err,ln_20_10,ln_20_10_err
0.32607973655977823,663.857452188527,1.5918421548279866,1423.3323783058268,33.59689388742504,1047.6133684508516,35.20723706370285,832.966813206786,17.295360864817667,592.5430805635863,19.40877383139855
0.6521594731195565,676.3853715853173,1.5768340057898058,1444.4772248459326,33.04770720523857,1062.1672255155052,34.940226878785325,854.9872452260196,17.11613778210267,609.3254096716574,19.293231920291532
0.9782392096793348,676.5847286843256,1.5765984807130735,1444.4793011428258,33.04760691499564,1062.1672262685481,34.94022682805735,855.2010175473351,17.108780681800567,609.3254096721769,19.293231920258563
1.304318946239113,679.1547605611916,1.5735712662931292,1448.0729064914449,32.927156563122026,1062.2085411527023,34.93745975415095,858.2674967385726,17.070661014322127,609.6120038579037,19.27698422145977
1.6303986827988912,680.1422882615764,1.5724125287140396,1449.8361405789203,32.860414824973304,1067.727818993505,34.98271553377117,858.3005990610434,17.069340410192694,610.8146191213572,19.223682506107934
1.9564784193586695,680.284694323935,1.5722456367882387,1449.8361405789203,32.860414824973304,1067.7278189935175,34.98271553377049,858.3006003564968,17.069340357987244,610.814812926626,19.22367024787161
2.282558155918448,683.1529650367698,1.5688950455723898,1452.850560513446,32.7734552998661,1069.8208612646904,34.87200221059766,862.4757027534158,17.059480317697876,614.2294172169627,19.16412812562544
2.608637892478226,687.08343780513,1.5643369583279991,1456.50259971466,32.68952348760786,1074.7917419933156,34.725264358598,863.7089662119291,17.03195769679212,619.4899623123637,19.016665477099878
2.9347176290380044,689.9914001210226,1.5609891577961434,1460.9349233694259,32.54068410418881,1092.6996109994004,34.64590110105814,867.4808318360357,16.984863512376705,620.7033334064057,18.956251554134838
3.2607973655977824,693.602766492303,1.556860200787014,1471.304604109369,32.41711533364332,1093.5597860135392,34.59274566874933,874.1308436342814,16.981124213566773,624.7404436789426,18.886887412997112
3.5868771021575605,695.9651919748671,1.5541761679464798,1476.7427902030383,32.26708316865734,1098.3241312253506,34.59169254441713,880.1655347109215,16.951808634823237,629.7783981353215,18.843354272140346
3.912956838717339,696.2162390493861,1.5538917282472084,1479.5580042166957,32.22589245916424,1100.377947419474,34.51776252214245,880.1655347109215,16.951808634823237,629.778527747071,18.84334647445337
4.239036575277117,697.5937727479981,1.5523336302198913,1480.0299636362072,32.20532415040634,1105.8660237408444,34.58329518126902,883.8031102102614,16.955592557619752,629.7890713274938,18.842715059037573
