far,end_o3,end_o3_err,ln_35_35,ln_35_35_err,ln_35_20,ln_35_20_err,ln_20_20,ln_20_20_err,ln_20_10,ln_20_10_err
0.32607973655977823,661.7686661046909,1.5917126971454536,1347.414110791868,33.11082336579284,1106.9309008608618,35.333041382333704,855.139398881726,17.70843300996694,593.5278372509356,20.380548779312903
0.6521594731195565,673.7651263441427,1.5772910929354111,1380.8734729613625,32.961065507440026,1132.2849960937062,35.14899983244095,877.4019125214826,17.470254860697082,601.0769252135136,20.014736097842956
0.9782392096793348,673.9764844580021,1.5770403889250701,1380.8734729613625,32.961065507440026,1132.9018502473486,35.11477772389435,877.7223347111837,17.460196183897324,602.0010583927381,19.974231132623117
1.304318946239113,676.3148138302652,1.5742744326889806,1384.8004104173194,32.80948589039508,1134.9685495485257,35.02609636414695,880.8941100507537,17.432573554782152,605.3183302617666,19.95155432702427
1.6303986827988912,677.340336787705,1.5730657836390947,1385.3085084996214,32.78583321180486,1141.97867878908,34.98112372507285,883.1455021279731,17.423606804418682,605.8958034928689,19.9188625220512
1.9564784193586695,677.5274625910885,1.5728455324224342,1385.3317461801214,32.78468676955481,1141.97867878908,34.98112372507285,883.1455224027586,17.42360599285746,607.7943330839482,19.88321148870523
2.282558155918448,680.2456244246084,1.5696562166295962,1389.4347103022196,32.64394288901485,1143.4429054862765,34.90242788737328,886.6058124221166,17.393316878026667,612.9746107561069,19.78962339811892
2.608637892478226,684.1315240656955,1.5651290436754834,1397.4347717590836,32.442626153897436,1152.0674626530283,34.885159886761585,892.2254489435895,17.296383357595005,615.1701868596881,19.678633384032196
2.9347176290380044,687.0118855548254,1.5617975851092751,1410.324284972152,32.34637453454411,1157.8748727742566,34.912038003589714,896.5785042557077,17.253247036347375,619.2169542452425,19.574541839985386
3.2607973655977824,691.3510901930381,1.5568172403289964,1423.6806403875698,32.13839688275607,1165.2382597152296,34.8824339332964,902.5328986285884,17.133319485757625,621.5155485279283,19.48390192267584
3.5868771021575605,693.4373893358603,1.554438936969973,1424.2892782861113,32.11087338839275,1171.5582266650833,34.82686982841801,903.9497065941334,17.097105329353667,621.5261439588438,19.48323583450633
3.912956838717339,693.6054317237996,1.5542478306222165,1424.7820173463047,32.090192860394154,1171.558227042567,34.82686980523181,904.0015807851997,17.09518974600553,621.5262101647703,19.48323166223986
4.239036575277117,695.1141626625754,1.5525350544429557,1433.1238388928223,32.075665751033284,1174.2216075499966,34.71383917419166,905.5663318557162,17.105097654832775,622.8856609151611,19.43346232381441
4.565116311836896,695.5738598364865,1.5520142672119164,1433.1240793209347,32.07565439870427,1176.4814582089718,34.62642448993688,905.9644208378286,17.094364213833842,625.0876530455573,19.419445356016695
4.891196048396673,698.0914008005402,1.5491710686820852,1439.4702006952368,32.09699026497901,1177.4135257548817,34.57709687544775,911.8007862667496,17.04820398514937,625.995125161317,19.374790915736412
5.217275784956452,699.2607526494256,1.547855550310146,1442.2454867721674,32.057765367103684,1178.2898357938761,34.52807051193281,913.0235046464959,17.03416576743973,626.0698381271294,19.370225656811158
