far,end_o3,end_o3_err,ln_35_35,ln_35_35_err,ln_35_20,ln_35_20_err,ln_20_20,ln_20_20_err,ln_20_10,ln_20_10_err
0.07768811673934342,580.2137512452061,0.7900531450726476,1355.1971779086803,140.6353973060243,1050.0184156177763,186.16754796242753,719.0369056871612,88.99020533317128,477.8135545279997,110.7322641338342
0.15537623347868684,633.9246368685571,0.7555103330959128,1440.780372179152,131.0530177442215,1173.416922626965,160.35293339186882,829.0920929923356,80.5395617411557,541.2606889718563,100.73109639606855
0.23306435021803024,649.250393331397,0.7464353728305468,1440.7928219110065,131.0506313202245,1175.118589495582,159.88022480032419,839.3835790683523,79.19093685010137,541.2606889718563,100.73109639606855
0.3107524669573737,649.888247978102,0.7460645121170728,1440.7928219110065,131.0506313202245,1175.1185973349272,159.88022259661125,839.3835790683523,79.19093685010137,541.2606889718563,100.73109639606855
0.3884405836967171,650.1461330035918,0.7459147247417377,1440.7928219110063,131.0506313202245,1175.1185973349272,159.88022259661125,839.3835790683523,79.19093685010137,541.2606889718563,100.73109639606855
0.4661287004360605,653.9671727481642,0.7437055323707682,1444.0318872323576,130.4596766816062,1180.1930417447002,158.5394974834228,845.263216848027,78.29284133635838,541.2606931474984,100.73109483651243
0.5438168171754039,661.3161865833544,0.7395094343565916,1444.0362280789232,130.45884989579326,1180.1932318393392,158.53944470197985,845.3078920539199,78.28447253599677,584.4868763685246,95.14002518228233
0.6215049339147474,662.6588582322555,0.7387501963016803,1444.0362280789236,130.45884989579326,1180.1932318393392,158.53944470197985,845.3078920539199,78.28447253599677,584.4868763685247,95.14002518228233
0.6991930506540908,666.1466786260655,0.736788453071199,1444.0369935241795,130.4587040953695,1229.5968738663782,152.01439793279746,845.3833190642316,78.27035640867382,584.4868763685247,95.14002518228233
0.7768811673934342,667.6240530450773,0.7359620345606572,1444.0369935241795,130.4587040953695,1229.5968738763959,152.01439793022678,845.3833211810407,78.27035601169268,584.4868763685247,95.14002518228233
0.8545692841327776,670.7701019451911,0.7342110951736913,1461.3788917521183,128.21905599639058,1229.5968738763959,152.01439793022678,847.4461433355958,77.91159744347999,584.4868763685616,95.14002518227028
0.932257400872121,672.0777152748306,0.7334868803507106,1461.3828515703117,128.21832231106328,1229.5969319495919,152.01438302712495,847.4461433355958,77.91159744347999,584.4868763685616,95.14002518227028
1.0099455176114644,673.2240283439338,0.7328536986286736,1461.3828521112516,128.21832221082946,1230.8571636846164,151.69640357352182,854.4160339927004,76.93053134449849,584.4868774433698,95.14002483085048
1.0876336343508077,673.6781011727059,0.7326033222848309,1461.3828521112514,128.21832221082946,1230.8571636846164,151.69640357352182,854.4184225364332,76.93009559089705,584.4868774433698,95.14002483085048
1.1653217510901512,675.2972034934918,0.731712557607807,1461.3828521112516,128.21832221082946,1314.550155126194,152.45038112932048,854.4184225423107,76.93009558982476,585.1671129369543,94.92041925027993
1.2430098678294947,675.5074038307442,0.7315971435195934,1461.3828528728006,128.21832206971771,1314.550155126194,152.45038112932048,854.4184225423107,76.93009558982476,585.1671129369543,94.92041925027993
1.320697984568838,677.8869090650032,0.7302942963983696,1461.3828528728006,128.21832206971771,1347.6034345576209,147.9561302932002,854.4192732102596,76.92994039087569,585.167769431637,94.92020534632195
1.3983861013081815,678.0362593965388,0.7302127464357682,1476.6766275725683,126.25199867727565,1347.6034345576209,147.9561302932002,854.4192732102596,76.92994039087569,585.167769431637,94.92020534632195
1.4760742180475248,678.8458726589098,0.7297711299734146,1476.6766275725683,126.25199867727565,1347.6034345576206,147.9561302932002,854.4192732102598,76.92994039087557,585.167769431637,94.92020534632195
1.5537623347868683,678.9711663392367,0.72970285550889,1476.6766275725683,126.25199867727565,1347.6034345576206,147.9561302932002,854.4192732102598,76.92994039087557,585.167769431637,94.92020534632195
1.6314504515262118,680.412262333705,0.7289189051991798,1476.722480568225,126.2437149201121,1347.6034345576206,147.9561302932002,854.4192732102597,76.92994039087557,591.684898699878,93.05377126331254
1.709138568265555,681.6362815619021,0.7282549522221871,1476.722480568225,126.2437149201121,1347.6034345576206,147.9561302932002,854.4192763142281,76.92993982456039,591.684898699878,93.05377126331257
1.7868266850048986,681.6714569797826,0.728235897609693,1476.722480568225,126.2437149201121,1347.6034345576206,147.9561302932002,854.4192763142281,76.92993982456039,591.684898699878,93.05377126331257
1.864514801744242,682.5052236063731,0.7277846654645828,1476.722480568225,126.2437149201121,1347.6034345576206,147.9561302932002,854.419276475517,76.92993979513346,591.684898699878,93.05377126331254
1.9422029184835854,682.7390615954191,0.7276582579911519,1476.722480568225,126.2437149201121,1347.6034345576209,147.9561302932002,854.419276475517,76.92993979513346,591.684898699878,93.05377126331254
2.019891035222929,682.9517150500875,0.7275433574480985,1476.722480568225,126.2437149201121,1347.6034345576206,147.9561302932002,854.4192764755169,76.92993979513358,591.684898699878,93.05377126331254
2.097579151962272,683.367292118746,0.7273189647961544,1476.722480568225,126.2437149201121,1347.6034345576206,147.9561302932002,854.4192764759036,76.92993979506298,591.684898699878,93.05377126331254
2.1752672687016155,684.913092815308,0.7264860544078147,1476.7224805682497,126.24371492010755,1354.3053084306991,146.5612255727583,854.4192764759237,76.92993979505934,591.684898699878,93.05377126331254
2.252955385440959,685.3355750032024,0.7262588909518399,1476.7224805682497,126.24371492010755,1354.3053084306991,146.5612255727583,854.4192764759238,76.92993979505934,591.6848987019472,93.05377126265876
2.3306435021803025,685.8409404533537,0.7259874314403305,1476.722481359695,126.24371477700242,1354.3053084306991,146.5612255727583,854.4192764759237,76.92993979505934,591.6848987019472,93.05377126265876
